12609,Business Analyst,Information Technology and Services
12610,Assistant Professor,Higher Education
12611,Assistant Proffesor,Higher Education
12612,Software Engineer,Information Technology and Services
12613,Assistant professor,Computer Networking
12614,Store Operations Manager,Retail
12615,Solution Integrator,Telecommunications
12616,Content Writing & Copyediting,Computer & Network Security
12617,Content Writing Services,Writing and Editing
12618,SAP Consultant,Information Technology and Services
12619,Software Engineering Sr. Analyst,Management Consulting
12620,medical officer,Insurance
12621,Project Engineer,Computer Software
12622,IT Director,Information Technology and Services
12623,Delivery Manager - Asia Services,Information Technology and Services
12624,System Consulting Associate (Associate Business Analyst),Information Technology and Services
12625,Software Engineer,Management Consulting
12626,Associate Software Engineer,Management Consulting
12627,Senior Software Engineer,Management Consulting
12628,Founder and CEO,Accounting
12629,Software Engineer,Management Consulting
12630,SOFTWARE ENGINEER,Management Consulting
12631,Director,Computer Software
12632,Assistant System Engineer,Information Technology and Services
12633,Software Engineer,Management Consulting
12634,SSE,Management Consulting
12635,Franchise Owner,Financial Services
12636,QA Engineer,"Leisure, Travel & Tourism"
12637,Test Analyst,Information Technology and Services
12638,Senior Programmer,Management Consulting
12639,ASSISTANT MANAGER,Banking
12640,Assistant System Engg,Information Technology and Services
12641,Network Engg.,Telecommunications
12642,Software Engineer,Computer Software
12643,"Experienced Associate, Advanced Risk & Compliance Analytics",Accounting
12644,Systems Engineer,Information Technology and Services
12645,Manager Fashion & Lifestyle,Textiles
12646,Sr. HR Executive,Computer Software
12647,Assistant Manager,Civil Engineering
12648,HR Manager,Executive Office
12649,Education counceller,Information Technology and Services
12650,RETAIL MANAGER,-1
12651,SSenior Software Engineer,Information Technology and Services
12652,Engineer,Telecommunications
12653,Software Engineer,Computer Software
12654,Engineer,Computer & Network Security
12655,web developer,Computer Software
12656,web developer,Computer Software
12657,Sr.Executive,Computer Software
12658,Sr. Software Java Developer,Information Technology and Services
12659,Software developer,Information Technology and Services
12660,Software developer,Information Technology and Services
12661,Software developer,Information Technology and Services
12662,Sr. Implementation Engg.,Human Resources
12663,Key Account Manager-Sales,Internet
12664,graduate trainee,Computer Software
12665,associative executive - tech support,Computer Software
12666,Assistant Manager,Consumer Electronics
12667,Sr. Programmer Analyst,Information Technology and Services
12668,Analyst Programmer,Management Consulting
12669,Senior Software Developer,Management Consulting
12670,Senior System Administrator/Asst. Manager,Online Media
12671,Owner,Real Estate
12672,Team Manager,Marketing and Advertising
12673,Senior Software Engineer,Information Technology and Services
12674,SE,Management Consulting
12675,Software Developer,Market Research
12676,Reporting & Analytics lead,Management Consulting
12677,Greenhat TestLead,Information Technology and Services
12678,Sr.Systems Analyst,Management Consulting
12679,Sr. Systems Analyst,Management Consulting
12680,Senior Systems Engineer,Information Technology and Services
12681,Software Engineer,Information Technology and Services
12682,Software Engineer Analyst,Banking
12683,MANAGER,Computer Software
12684,software engineer,Information Technology and Services
12685,Chief Technology Officer,Computer Networking
12686,Senior Software QA Engineer,Information Technology and Services
12687,Management Trainee,Telecommunications
12688,Staff Consultant,Information Technology and Services
12689,Software Engineer- 2+ years in PHP,Investment Management
12690,Software Engineer,Outsourcing/Offshoring
12691,Founder & CEO,Human Resources
12692,TFS Build Master (MOSS Platform),Management Consulting
12693,Senior Test Engineer,Online Media
12694,Quality Analyst,Computer Software
12695,Quality Analyst,Computer Software
12696,SAP consultant,Information Technology and Services
12697,Vice President - ISG Application Development,Financial Services
12698,Java Developer,Telecommunications
12699,Sr. Manager Finance,Construction
12700,Co Founder,Information Technology and Services
12701,Technical/Functional Architect,Banking
12702,Indian Forest Service,Government Administration
12703,Business Analyst,Computer Software
12704,Business Analyst,Computer Software
12705,Senior GIS Executive,Research
12706,License Compliance and Anti Piracy,Computer Software
12707,Systems Engineer,Information Technology and Services
12708,OPERATIONS (VENDOR MANAGEMENT),Online Media
12709,ASE,"Health, Wellness and Fitness"
12710,ASE,Information Technology and Services
12711,SW Engineer,Information Technology and Services
12712,SE,Computer Software
12713,Asst. Superviser,"Health, Wellness and Fitness"
12714,Executive( Fin & Accts.),Warehousing
12715,Marine Engineer,Shipbuilding
12716,Project Manager,Financial Services
12717,Associate Manager,Management Consulting
12718,Hyperion Consultant,Information Technology and Services
12719,Analyst,Information Technology and Services
12720,Web Developer,Information Technology and Services
12721,Sr. Developer (Magento),Information Technology and Services
12722,Instrumentation Engineer,Paper & Forest Products
12723,Supply Chain Management Consultant,Information Technology and Services
12724,Deals and Promotions Manager,Internet
12725,FM ENGINEER,Telecommunications
12726,Real Estate Consultant,Real Estate
12727,Estágiario - TI,Banking
12728,Gerente de Recursos Humanos,Human Resources
12729,Programador Junior,Information Technology and Services
12730,Escrevente Autorizado,Legal Services
12731,Consultor,Management Consulting
12732,Diretor Geral e Consultor Empresarial,Management Consulting
13973,Psicología,Human Resources
13974,Jefe de Administración y Finanzas UN Micronegocios Azteca,Banking
13975,Administradora,Apparel & Fashion
13976,"Asesor en Administración, Cadena de Suministros y Finanzas",Apparel & Fashion
13977,Asistente de Reclutamiento y Selección,Mining & Metals
13978,Especialista de Selección y Desarrollo,Pharmaceuticals
13979,Psicóloga Clínica- Terapeuta Racional Emotiva,Mental Health Care
13980,Jefe de Suministros,Food Production
13981,Analista de Selección - Free Lance,Human Resources
13982,Asesorías independientes en Capital Humano,Human Resources
13983,Gerente de Sucursal,Staffing and Recruiting
13984,HEAD ADMINISTRATION AND TREASURY,Financial Services
13985,Psicóloga Nivel Secundaria,Primary/Secondary Education
13986,Piscóloga,Primary/Secondary Education
13987,Analista de Nominas,Staffing and Recruiting
13988,Legal Director - Latin America,Mining & Metals
13989,Gerente de Proyectos de Ingenieria,Construction
13990,Asesor de Ingenieria y Construccion,Construction
13991,Superintendente de Relaciones Comunitarias,Mining & Metals
13992,Jefe Corporativo de Relaciones Comunitarias,Mining & Metals
13993,Gerente Comercial,Telecommunications
13994,Coordinador de Logística de almacenes,Food & Beverages
13995,Contador General- ESKE CORPORATION S.A.C.- Administración,Pharmaceuticals
13996,Asesor y Consultor de Empresas,Photography
13997,Expositor en Diplomados de Gestión Finaciera y Tributación,Higher Education
13998,HR Manager & Consultant Perú,Information Technology and Services
13999,ASESOR INMOBILIARIO,Commercial Real Estate
14000,ASESOR INMOBILIARIO,Construction
14001,Gerente de Recursos Humanos,Human Resources
14002,Jefe de Administración,Public Relations and Communications
14003,Area de Proyectos,Chemicals
14004,Fundadora,Management Consulting
14005,Software Engineering Analyst,Management Consulting
14006,HR Recruiting Specialist,Management Consulting
14007,SAP ABAP Developer,Information Technology and Services
14008,SAP Business Intelligence/Business Objects Consultant,Information Technology and Services
14009,SAP Project Manager,Information Technology and Services
14010,Gerente Servicio Outsorcing SAP COFIDE,Information Technology and Services
14011,ANFITRIONA,Food & Beverages
14012,Jefe de Procesos e Información,Cosmetics
14013,Jefe de Desarrollo Organizacional,Construction
14014,Coach - Práctica privada,Human Resources
14015,Systems Assistant,Professional Training & Coaching
14016,ANALISTA DE CAPACITACION,-1
14017,Principal Analyst of Revenue Growth Management,Food & Beverages
14018,Jefe Regional,Human Resources
14019,Residente de Proyectos,Construction
14020,Líder del Modelo de Gestión Breca,Think Tanks
14021,Psicologo Clinico - Terapeuta,Mental Health Care
14022,Psicologia,Mental Health Care
14023,Jefe de Control de Riesgo Crediticio y Operacional,Financial Services
14024,Analista de Remuneraciones,Higher Education
14025,Consultor - Enterprise Risk Services,Management Consulting
14026,Team Leader,Information Technology and Services
14027,Funcionario - Analista Legal,Mining & Metals
14028,Jefe de Reclutamiento y Seleccion de Personal,Banking
14029,Ingeniero de Planeamiento de Mantenimiento,Mining & Metals
14030,Jefe Corporativo de Selección y Capacitación,Logistics and Supply Chain
14031,SAFETY MANAGER,Mining & Metals
14032,Traductora Certificada/ Certified Translator,Translation and Localization
14033,Jefe de Capacitación y Desarrollo,Mining & Metals
14034,Health and Safety Coordinator,Luxury Goods & Jewelry
14035,inmooi,Airlines/Aviation
14036,Jefe de Marketing,Banking
14037,Recruiter Analyst,Management Consulting
14038,Analista Programador - Telefónica Perú,Management Consulting
14039,Chief Information Security Officer,Information Technology and Services
14040,Jefe de Distribución,Online Media
14041,Analista-programador,Management Consulting
14042,Ejecutivo de Análisis y Gestión Comercial,Insurance
14043,Coordinador de Talent Acquisition,Consumer Goods
14044,Consultor de Desarrollo Humano,Government Administration
14045,Jefe Corporativo de Recursos Humanos,Hospitality
14046,Manager,Management Consulting
14047,Analista de Capacitación y Desarrollo,Transportation/Trucking/Railroad
14048,Consultor,Human Resources
14049,FUNCIONARIO DE NEGOCIOS,Food Production
14050,Coordinador de Selección y Retención,Outsourcing/Offshoring
14051,Sub-Gerente de Planeamiento y Desempeño de Negocio,Restaurants
14052,CEO at,Information Technology and Services
14053,Analista de Seleccion,Banking
14054,Gerente de Canales,Retail
14055,Responsable Regional Gestión de Riesgos y Control Interno,Environmental Services
14056,Mecanical Systems Engineer,"Glass, Ceramics & Concrete"
14057,IT & Information Security Manager,Information Technology and Services
14058,Analista del Talento Humano,Human Resources
14059,Member of the Board,Human Resources
14060,Gerente General,Electrical/Electronic Manufacturing
14061,Sub Gerente de Desarrollo de Sistemas,"Health, Wellness and Fitness"
14062,Jefe de Inscripciones y Registro,Public Relations and Communications
14063,Oficial de Control y Prevención de Fraudes,Banking
14064,Consultor de Selección,Financial Services
14065,Ensamblaje y Configuracion de Pcs,Computer Software
14066,Gerente de Ventas Zonal,Retail
14067,Analista capacitación,Farming
14068,Analista Desarrollo,Banking
14069,Consultor,Human Resources
14070,Consultor,Human Resources
14071,Jefe de Recursos Humanos,Human Resources
14072,Desarrollo del Talento,Human Resources
14073,Jefe de Sistemas Perú,Automotive
14074,Sub Gerente de TI Chile,Automotive
14075,Ejecutivo en Transición Laboral,Human Resources
14076,Superintendente de Mina,Mining & Metals
14077,Analista Senior de Reclutamiento y Seleccion,Construction
14078,Recursos Humanos,Oil & Energy
14079,Analista de Sistemas,Banking
14080,Consultora Junior,Human Resources
14081,Analista Senior de Reclutamiento y selección,Human Resources
14082,Telecom Team Leader,Telecommunications
14083,"Jefe de Selección, Desarrollo y Bienestar",Insurance
14084,Jefe de Finanzas,Import and Export
14085,Health & Safety Engineer,Mining & Metals
14086,Consultora en Gestión del Talento,Human Resources
14087,Administradora,Wine and Spirits
14088,Jefe de Operaciones de TI para OSINERGMIN,Information Technology and Services
14089,Jefe Corporativo de Arquitectura Empresarial,Cosmetics
14090,Instructor de Talleres de Dirección de Proyectos bajo PMI y Calidad de Software,Higher Education
14091,Coordinadora Senior de Selección,Human Resources
14092,Analista de compras,Construction
14093,Account Executive Intel at UPS-PERU.,Logistics and Supply Chain
14094,Graphic Designer,Entertainment
14095,Diseñadora Freelance,Graphic Design
14096,Supervisor de Mantenimiento,Plastics
14097,Gerente de RR.HH. (Gestión del Talento),Automotive
14098,Jefe de Recursos Humanos,Human Resources
14099,Analista de Reclutamiento y Selección,Civil Engineering
14100,Business Process Management Consultant,Management Consulting
14101,Especialista en Gestión por Procesos y Mejora Continua,Higher Education
14102,Senior Manager - Advisory,Management Consulting
14103,Gerente de Consultoría,Management Consulting
14104,Jefe de Producto & Marketing,"Leisure, Travel & Tourism"
14105,Ingeniero Electricista,Construction
14106,Ingeniero Electricista,Construction
14107,System Consultant,Information Technology and Services
14108,IT Consultant,Oil & Energy
14109,HR & Recruitment Assistant - Proyecto Constancia,Mining & Metals
14110,Consultora de Recursos Humanos,Human Resources
14111,2do Jefe de Personal Civil,Defense & Space
14112,"Jefe del Dpto de Identificacion FAP, Administrador de RRHH, Consultor de RRHH, Conferencista.",Defense & Space
14113,2do Jefe de Personal Civil,Defense & Space
14114,Coordinador de Telecomunicacones Senior para OSINERGMIN,Information Technology and Services
14115,Gerente Comercial,Civil Engineering
14116,IT,Marketing and Advertising
14117,Profesor,Higher Education
14118,Profesor,Higher Education
14119,Gerente de Auditoría Interna,Retail
14120,Analista de Recursos Empresariales,Higher Education
14121,Coordinador de Gestión Social,Construction
14122,Analista Senior,Management Consulting
14123,Analyst,Information Technology and Services
14124,Diseñador Gráfico,Graphic Design
14125,Docente a tiempo parcial,Higher Education
14126,"Jefe de Prensa, Difusión y RRPP",Sports
14127,"Gerente de Desarrollo de Negocio - Vertical Regulados, Financiera y Salud",Information Technology and Services
14128,Supervisor Comercial Senior. Canales de Alto Valor,Telecommunications
14129,GERENTE DE INGENIERIA,Electrical/Electronic Manufacturing
14130,Business Development Manager,Information Technology and Services
14131,Jefe de Recursos Humanos,Retail
14132,eli,Law Practice
14133,"EJECUTIVA DE LOGISTICA INTEGRALBachiller en Derecho y ciencias Politicas, con diplomado en Comercio",Logistics and Supply Chain
14134,Gerente de Recursos Humanos,Airlines/Aviation
14135,Jefe de Reclutamiento y Selección,Human Resources
14136,COMPRADOR,Mechanical or Industrial Engineering
14137,Supply Chain Jefe de Planeamiento & Control de la Distribución Primaria  / Secundaria,Food & Beverages
14138,Docente Post-Grado - área marketing - Senior Industria Farmacéutica,Higher Education
14139,Jefe de Capacitación y Desarrollo,Marketing and Advertising
14140,Jefe de Negocios,Human Resources
14141,Dirección y formación del capital intelectual.,-1
14142,Consultora en Gestión del Capital Intelectual: Capital Humano y Relacional..,Human Resources
14143,Consultoría / Servicios Empresariales,Human Resources
14144,GERENTE GENERAL,Human Resources
14145,Jefe de Planeamiento Logistico,Construction
14146,Central de Equipos,Construction
14147,Supervisor de Campo - Medio Ambiente,Oil & Energy
14148,Director Académico,Printing
14149,COORDINADORA DE NOMINAS,Management Consulting
14150,Analista de Seleccion,Security and Investigations
14151,Analista Técnico,Insurance
14152,Project Control,Construction
14153,Consultor Independiente,Logistics and Supply Chain
14154,Coordinador Academico,Higher Education
14155,Especialista en Mantenimiento Electrónico Grúas Pórtico,Maritime
14156,Auditor Quimico,Food & Beverages
14157,Analista de Comunicación,Human Resources
14158,Programmer Analyst (Entorno Host),Program Development
14159,Diseñadora Gráfica,Marketing and Advertising
14160,Jefe de Administración y Finanzas,Food Production
14161,Deals & Corporate Finance Senior Consultant en PwC,Management Consulting
14162,Especialista contable financiero,Management Consulting
14163,COORDINADOR DE RECURSOS HUMANOS,Cosmetics
14164,Supervisor de Mantenimiento - Servicios Generales,Banking
14165,Jefe de Distribucion y Almacenes,Printing
14166,Faculty Member - Graduate School,Higher Education
14167,Senior Manager,Management Consulting
14168,Finanzas Corporativas,Financial Services
14169,Sales Executive,Import and Export
14170,"Coordinador Compensaciones, Remuneraciones y Presupuesto",Wholesale
14171,Project Manager,Information Technology and Services
14172,Director,Human Resources
14173,INSTRUCTOR,Education Management
14174,ANALISTA DE SELECCIÓN E INDUCCIÓN,Supermarkets
14175,Coordinador de Proyectos,Utilities
14176,Gestor de Soporte y Servicios de TIC,Oil & Energy
14177,Coordinadora de Selección,Consumer Goods
14178,Analista de Reclutamiento y Selección,Banking
14179,Coordinador de Operaciones y Equipos,Construction
14180,Analista,Management Consulting
14181,Líder de Proyecto,Program Development
14182,Analista Seleccion y Reclutamiento,Human Resources
14183,PDR Reclutamiento y Seleccion de Personal,Entertainment
14184,Especialista en Gestión del Talento Humano,Human Resources
14185,Selection Hunting Consultant,Human Resources
14186,Asistente Superintendente de Gestión Humana,Mining & Metals
14187,Sub Gerente de Marketing,Building Materials
14188,Gerente Comercial,Construction
14189,Asistente de Proyectos,Construction
14190,COORDINADORA DE RRHH,Human Resources
14191,military observer,Defense & Space
14192,Electrical  Engineer,Construction
14193,Ingeniero de Planeamiento y de Costos,Mining & Metals
14194,Jefe de Taller de Mantenimiento de Equipos,Mining & Metals
14195,Human Resources Analyst in charge,Marketing and Advertising
14196,Psicóloga Free Lance,Human Resources
14197,Analista Funcional,Construction
14198,Analista de Sistemas,Information Technology and Services
14199,Jefe de Ventas Construcción,Mining & Metals
14200,Asistente de Selección,Facilities Services
14201,"Jefe de Operaciones - Almacenes Importaciones, Exportaciones y Cámara de Frío",Airlines/Aviation
14202,Ejecutiva de Ventas,Telecommunications
14203,Gerente de Administración y Finanzas,Chemicals
14204,Profesor de Recursos Humanos - EPE,Higher Education
14205,Analista Sistemas SR,Construction
14206,Consultor Empresarial Senior en Operaciones,Management Consulting
14207,DESARROLLO DE NEGOCIOS,Machinery
14208,Director Gerente,Marketing and Advertising
14209,Gerente de Marketig y Ventas,Logistics and Supply Chain
14210,Analista Principal de Bienestar Social,Food & Beverages
14211,Analista de Efectividad Organizacional,Food & Beverages
14212,Coordinador de Administración y Finanzas,Furniture
14213,Supervisor de Almacenes,Mining & Metals
14214,Key Account Manager,Human Resources
14215,Socio - Gerente,Human Resources
14216,Ejecutiva de Ventas - Tecnologia de la Informacion,Information Technology and Services
14217,Promoter,Management Consulting
14218,Gestión de Proyectos / Consultor Senior TI,Information Technology and Services
14219,Consultor Senior en TI,Information Technology and Services
14220,Comprador Senior,Higher Education
14221,JEFE CORPORATIVO DE ATRACCION Y SELECCIÓN DEL TALENTO,Mining & Metals
14222,Asistente de Compras,Banking
14223,Responsable del Trabajador,Construction
14224,Jefe de Finanzas,Cosmetics
14225,Jefe de Ventas - HINO,Marketing and Advertising
14226,Analista de Gestión del Talento Humano,Telecommunications
14227,Analista de Distribución,Consumer Goods
14228,Psicóloga,Human Resources
14229,Docente Universitario,Higher Education
14230,Associate Coach & Trainer para America Latina,Professional Training & Coaching
14231,Managing Director,Professional Training & Coaching
14232,Application Architect,Information Technology and Services
14233,Consultor Senior en Seguridad Minera,Management Consulting
14234,Consultor Senior en Seguridad Minera,Management Consulting
14235,LOGISTICA,Construction
14236,Piping Designer,Construction
14237,Mechanical & Piping Designer,Oil & Energy
14238,Administrativo de Fidelización y Retenciones,Telecommunications
14239,Psicólogo Docente,Higher Education
14240,Asistente en Psicólogia Ocupacional,"Health, Wellness and Fitness"
14241,Asistente de Selección de Personal,Human Resources
14242,Program Administrator,Nonprofit Organization Management
14243,Administrator,Nonprofit Organization Management
14244,Administrator,Nonprofit Organization Management
14245,Psicóloga Clínica,"Health, Wellness and Fitness"
14246,Analista de Selección,Outsourcing/Offshoring
14247,soporte tecnico,Electrical/Electronic Manufacturing
14248,Analista de Gestión de la Información,Mining & Metals
14249,Supervisor de Operaciones,Outsourcing/Offshoring
14250,Sales,Business Supplies and Equipment
14251,Coordinadora de Selección y Capacitación,Human Resources
14252,Recruiter Business Professional,Information Technology and Services
14253,Analista de Selección Logistics - Manufacturing,Luxury Goods & Jewelry
14254,Management Consultant,Telecommunications
14255,JDA - Recursos Humanos,Human Resources
14256,Gerente Adjunto Operaciones.,Banking
14257,Jefe de Personal/ HR Generalist,Information Technology and Services
14258,Jefe de administración de asociados en PANDERO S.A. EAFC,Financial Services
14259,Professor,Education Management
14260,Professor,Higher Education
14261,Promotora Canon,Computer Hardware
14262,Gerente de Proyectos TI,Financial Services
14263,Profesor de Estadística Aplicada,Human Resources
14264,Practicante de Trabajo de Campo,Human Resources
14265,Gestión del Talento,Logistics and Supply Chain
14266,AUDITOR SENIOR,Outsourcing/Offshoring
14267,Jefe del Dpto. de Organización y Métodos,Banking
14268,Corredor de Seguros,Insurance
14269,Financial Analyst,Outsourcing/Offshoring
14270,Project Manager,Information Technology and Services
14271,"Ingeniero de Mejora, 14 años de servicio",Mining & Metals
14272,Asistente de Selección,Staffing and Recruiting
14273,Assistant of Human Resources,Accounting
14274,Capacitación,Human Resources
14275,Psicóloga,Human Resources
14276,Regional Head of Payrolls,Management Consulting
14277,Relacionista Comunitario,Mining & Metals
14278,Asistente de Relaciones Laborales,Food Production
14279,Psicóloga Senior Ocupacional/Jefatura de RR.HH,Human Resources
14280,Asistente de Seleccion y Reclutamiento,Facilities Services
14281,Analista de Gestión y Desarrollo,Staffing and Recruiting
14282,Supervisor de Transporte,Warehousing
14283,Asistente de importaciones y compras internacionales,Import and Export
14284,Representante de Ventas Ejecutivo,Pharmaceuticals
14285,Ejecutivo Senior de Gestión del Conocimiento,Human Resources
14286,IT Outsourcing Pre-Sales Project Manager (Jefe de Proyectos - Pre-Venta - Outsourcing TI),Computer & Network Security
14287,Cloud Services Manager (Jefe de Servicios Cloud),Telecommunications
14288,Agente Inmobiliario.,Internet
14289,Compañía de telecomunicaciones y publicidad digital.,Marketing and Advertising
14290,digital Advertising,Internet
14291,Supervisor de Administración y Finanzas,Construction
14292,Ejecutivo Técnico Comercial,Food Production
14293,Geneapolis Group SAC,International Trade and Development
14294,Ingeniero de Procesos,Mechanical or Industrial Engineering
14295,JEFE DE VENTAS,Farming
14296,Freelance,Construction
14297,Jefe de Área de Proyectos Estratégicos,Banking
14298,Gerente de Recursos Humanos,Oil & Energy
14299,Recruitment and Selection Supervisor,Maritime
14300,Funcionario de negocios,Banking
14301,Analista de Reclutamiento y Selección,Human Resources
14302,Analista de Recursos Humanos,Human Resources
14303,Gerente Comercial,Banking
14304,Asistente Capital Humano,Food & Beverages
14305,Psicóloga,Human Resources
14306,Owner Hardoy Hunters,Human Resources
14307,Traductora Ingles-español-Ingles,-1
14308,Asistente,Events Services
14309,Consultora de Selección - Permanent Placement,Staffing and Recruiting
14310,Coordinador de Almacén de Productos Terminados,Electrical/Electronic Manufacturing
14311,Analista Senior de Producto,Insurance
14312,Analista de Recursos Humanos,Government Administration
14313,GERENTE DE RECURSOS HUMANOS,"Leisure, Travel & Tourism"
14314,Productor Audiovisual,Broadcast Media
14315,Gestor del Pase intersindical (Representante del SAIP),Broadcast Media
14316,Asesor de Prensa y Marketing,Broadcast Media
14317,Instrumentación Industrial.,Oil & Energy
14318,Jefe de Marketing,Import and Export
14319,Coordinador en Administración y Presupuesto,Government Administration
14320,Profesor Universitario,Higher Education
14321,Analista GIS,Mining & Metals
14322,Gerente de Finanzas,Investment Banking
14323,Jefe de Research,Staffing and Recruiting
14324,Jefe de Administración de Personal,Human Resources
14325,Oficina de Imagen y Comunicaciones - Coordinadora Eventos y Protocolo,Marketing and Advertising
14326,RPV,Supermarkets
14327,Reclutamiento - Selección - Capacitación,Human Resources
14328,Recruiting Assistant,Human Resources
14329,Capacitador (Free Lance),Higher Education
14330,"Analista de Selección, Capacitación y Desarrollo",Human Resources
14331,ASISTENTE DE SELECCION|,Information Technology and Services
14332,Jefe de Tesoreria,Financial Services
14333,EXECUTIVE CONSULTANT,Human Resources
14334,Executive Consultant,Human Resources
14335,Evaluadora externa,Research
14336,Especialista en Cooperacion Internacional,Education Management
14337,OFICIAL CREDITO HIPOTECARIO,Financial Services
14338,Secretario General,Government Administration
14339,Analista de Reclutamiento y Selección,Construction
14340,Coordinadora de Reclutamiento y Selección /  Recursos Humanos,Management Consulting
14341,Project Manager,Telecommunications
14342,Operations and IT coordinator,Telecommunications
14343,Residente de Obra,Civil Engineering
14344,Jefe de Planta,Apparel & Fashion
14345,Consultor-Formador,Apparel & Fashion
14346,Jefe Planta TOW TO TOPS,Apparel & Fashion
14347,Especialista senior en Presupuesto,Management Consulting
14348,Analista de Selección,Financial Services
14349,Gerente Regional Norte,Staffing and Recruiting
14350,Producción,Food & Beverages
14351,Jefe de Programa de Acompañamiento Social Inmobiliario,Real Estate
14352,Psicóloga/ Asociada a Grupo Milluy,Civic & Social Organization
14353,Superintendente de Planificación de Información Técnica - XSTRATA PERU,Mining & Metals
14354,Analista Senior de Selección,Human Resources
14355,"Responsable Análisis, Control de Gestión y Compensaciones",Automotive
14356,SERVICIOS PROFESIONALES,Human Resources
14357,¿POR QUE NOSOTROS?,Human Resources
14358,Empresa,Management Consulting
14359,Gerente Comercial,Import and Export
14360,Gerente Comercial,Import and Export
14361,Consultora - Psicóloga,Staffing and Recruiting
14362,Analista de la Unidad de Compras,Cosmetics
14363,Catedratico de la Facultad de Ingeniería de Sistemas,Higher Education
14364,CISO - SubGerente de Seguridad de la Información,Banking
14365,Presidente del Comité de Seguridad de la Información de la Asociación de Bancos del Perú - ASBANC,Banking
14366,Supervisora de Procesos en Proyecto Modernización Refineria Talara,Import and Export
14367,Talent Development Manager,Information Technology and Services
14368,Consumer and Market Insights Manager,Consumer Goods
14369,SUPERINTENDENTE DE METALURGIA Y PROCESOS,Mining & Metals
14370,Jefe de Operaciones - Planta Concentradora,Mining & Metals
14371,Analista de Recursos Humanos,Food Production
14372,Generalista de Gestión de Talento,Human Resources
14373,Gerente de Capacitación,Food Production
14374,Key Account Supervisor,Wholesale
14375,Asesor y Consultor Legal Laboral en la Revista Actualidad Empresarial,Building Materials
14376,Coordinadora de Desarrollo Humano,Human Resources
14377,Analista de Reclutamiento y Selección,Human Resources
14378,Gerente de Ventas,Financial Services
14379,Cslt - IT Proj Mgt,Information Technology and Services
14380,Asistente de Reclutamiento y Selección - Corporación,Retail
14381,Jefe de Selección de Personal,Human Resources
14382,Asistente de Sistemas,Accounting
14383,Supply Chain Manager,Medical Devices
14384,Gerente Finanzas Corporativo - CFO,Plastics
14385,"Lead Auditor for ISO 9001, ISO 14001 and OHSAS 18001 Management Systems",Management Consulting
14386,"Lead Auditor and Trainer for ISO 9001, ISO 14001 and OHSAS 18001 Management Systems",Environmental Services
14387,Environmental Specialist,Civil Engineering
14388,Gerente General,Wholesale
14389,Docente,Human Resources
14390,Jefe de Capital Humano - Unidad Central,Construction
14391,Asistente de Ventas Corporativas,Hospitality
14392,Analista de Desarrollo Organizacional Corporativo,Food Production
14393,Gerente de Finanzas,Banking
14394,Analista de Reclutamiento y Selección,Human Resources
14395,Supervisor de Riesgo Operacional.,Investment Banking
14396,Jefe HSE,Oil & Energy
14397,consultorio Psicoterapeutico,Individual & Family Services
14398,Psicoterapeuta,Medical Devices
14399,Psicoterapeuta,Individual & Family Services
14400,Psicologo psicoterapeuta,Individual & Family Services
14401,consultorio psicopedagogico,Individual & Family Services
14402,Gerente Comercial de Perecibles,Supermarkets
14403,Consultor Independiente,Management Consulting
14404,Profesor Independiente en el ICAM,Management Consulting
14405,Area de Desarrollo de Software y Servicios Web Corporativos,Information Technology and Services
14406,DIRECTOR EJECUTIVO,Automotive
14407,Director de Capacitación,Automotive
14408,Docente Consultor,Higher Education
14409,Director,Human Resources
14410,Residente de Obra,Construction
14411,gestion documental,Logistics and Supply Chain
14412,Coordinador de Operaciones,Banking
14413,Accountant,Accounting
14414,Analista Senior de Reclutamiento y Selección,Human Resources
14415,Jefe de Proyectos,Think Tanks
14416,Consultora Responsabilidad Social,Think Tanks
14417,Psicóloga Organizacional,Human Resources
14418,Agente externo,Government Administration
14419,Area de Sistemas,E-Learning
14420,Docente,E-Learning
14421,Analista de Marketing,Pharmaceuticals
14422,Partner,Human Resources
14423,Consultor en Software y Hardware,Information Technology and Services
14424,HR Talent Acquisition - Chile & Peru,Farming
14425,Jefe de Compras.,Apparel & Fashion
14426,Gerente Principal de Desarrollo de Aplicaciones TI,Banking
14427,Psicóloga (Antamina),Construction
14428,Psicologa Organizacional,Human Resources
14429,Export manager,Marketing and Advertising
14430,Gerente general,Marketing and Advertising
14431,Director,Publishing
14432,Vice-presidente,Marketing and Advertising
14433,SALES LINE MANAGER,Food & Beverages
14434,Psicóloga,Restaurants
14435,Supervisor de soporte TI & Administrador de red & Auditor de TI,Information Technology and Services
14436,"Jefe de Empleos, Capacitación, Desarrollo Organizacional y CI - Cono Sur",Building Materials
14437,Analista de Logistica Senior de Cuentas Corporativas,Logistics and Supply Chain
14438,DOCENTE DE INVESTIGACION EMPRESARIAL,Higher Education
14439,Gerente Comercial,Wholesale
14440,"(CIO), Gerente de Sistemas y Procesos",Information Technology and Services
14441,(CIO) Gerente de Sistemas y Procesos,Information Technology and Services
14442,Analista de Sistemas Senior,Management Consulting
14443,Coordinadora HC Advisory Services,Human Resources
14444,"Senior de Clima, Cultura y Comunicaciones Internas",Management Consulting
14445,DIRECTOR COMERCIAL,Human Resources
14446,Consultor de Gestión Estratégica y Recursos Humanos,Higher Education
14447,Consultor de Gestión Estratégica y Recursos Humanos,Human Resources
